Excelsior Springs Community Theatre|||Excelsior Springs|26|||||
Fine Linen Theatre|||Rolla|26|||||
Fishtank Theatre|||Kansas City|26|||||
Florissant Civic Center Theatre|||Florissant|26|||||
Fox Playhouse|||Nevada|26|||||
Fox Theatre|||Nevada|26|||||
Friends For Change Community Amphitheater|||St Clair|26|||||
Gem Theater|||Kansas City|26|||||
Gladstone Amphitheater|||Gladstone|26|||||
Hamilton Community Arts Theatre|||Hamilton|26|||||
Hawthorne Players|||Florissant|26|||||
Heartland Men's Chorus|||Kansas City|26|||||
Helen F. Spencer Theater|||Kansas City|26|||||
Historic Owen Theatre|||Branson|26|||||
Historic Rodgers Theatre|||Poplar Bluff|26|||||
Indie on Main|||Kansas City|26|||||
Insight Theatre Company|||St. Louis|26|||||
JCC Wool Studio Theatre|||St. Louis|26|||||
Joplin Little Theatre|||Joplin|26|||||
Juanita K. Hammons Hall for the Performing Arts|||Springfield|26|||||
Just Off Broadway Theatre|||Kansas City|26|||||
Kansas City Repertory Theatre|||Kansas City|26|||||
Kauffman Center for the Performing Arts|||Kansas City|26|||||
Kirkwood Community Center|||Kirkwood|26|||||
Kirkwood Theatre Guild|||Kirkwood|26|||||
KTK Productions|||St. Louis|26|||||
Leach Theatre|||Rolla|26|||||
Liberty Performing Arts Theatre|||Liberty|26|||||
Little Theater of Jefferson|||Jefferson City|26|||||
Lyric Live Theater|||Newburg|26|||||
Macklanburg Playhouse|||Columbia|26|||||
Main Street Theater Belton|||Belton|26|||||
Maples Repertory Theatre|||Macon|26|||||
Maplewood Barn Theatre|||Columbia|26|||||
Marshfield Community Theatre|||Marshfield|26|||||
Maryland Heights Community Center|||Maryland Heights|26|||||
McDonald county High School Performing Arts Center|||Anderson|26|||||
Melvin Theater|||St. Louis|26|||||
Memphis Theatre|||Memphis|26|||||
Meramec Music Theatre|||Steelville|26|||||
Mesner Puppet Theater|||Kansas City|26|||||
Metro Theater Company|||St. Louis|26|||||
Metropolitan Ensemble Theatre (MET)|||Kansas City|26|||||
Missouri Theatre|||Columbia|26|||||
Missouri Theatre|||St Joseph|26|||||
Moberly Community Theatre Inc|||Moberly|26|||||
Musical Theater Heritage (MTH THEATER)|||Kansas City|26|||||
New Line Theatre at the Marcelle Theater|||St. Louis|26|||||
Owensville Community Theatre|||Owensville|26|||||
Ozark Actors Theatre|||Rolla|26|||||
Pace|||Columbia|26|||||
Planter's Barn Theater|||Hannibal|26|||||
Quality Hill Playhouse|||Kansas City|26|||||
Robert G. Reim Theatre|||Kirkwood|26|||||
Robidoux Landing Playhouse|||St Joseph|26|||||
Robidoux Resident Theatre|||St Joseph|26|||||
Royal Theatre Co|||Versailles|26|||||
Ruby Theatre|||St Joseph|26|||||
Saint Louis University Theatre|||St. Louis|26|||||
Scene One Theatre|||Jefferson City|26|||||
Show Boat Community Theater|||Hermann|26|||||
Sikeston Little Theatre|||Sikeston|26|||||
Slightly Askew Theatre Ensemble|||Clayton|26|||||
Springfield Contemporary Theatre|||Springfield|26|||||
St Louis Black Repertory Co|||University City|26|||||
St. Louis Actors’ Studio|||St. Louis|26|||||
STAGES St. Louis|||Chesterfield|26|||||
Stained Glass Theater|||Jefferson City|26|||||
Starlight Theatre|||Kansas City|26|||||
Starlighters Performing Arts Center|||Nixa|26|||||
Stone's Throw Dinner Theatre|||Carthage|26|||||
Stray Dog Theatre|||St. Louis|26|||||
Studio 4 MU Theatre|||Columbia|26|||||
Talking Horse Productions|||Columbia|26|||||
Terry M. Fischer Theater|||Ferguson|26|||||
Tesseract Theatre|||St. Louis|26|||||
The Barn Players Community Theatre|||Kansas City|26|||||
The Coterie Theatre|||Kansas City|26|||||
The Folly Theater|||Kansas City|26|||||
The Grandel|||St. Louis|26|||||
The Groundhog Day Theater|||Gladstone|26|||||
The Landers Theatre|||Springfield|26|||||
The Living Room Theatre|||Kansas City|26|||||
The Mansion Theatre|||Branson|26|||||
The Marcelle|||St. Louis|26|||||
The New Jewish Theatre|||St. Louis|26|||||
The Repertory Theatre of St. Louis|||Webster Groves|26|||||
The Sun Theater|||St. Louis|26|||||
Theater Reaching Young People in Schools|||Columbia|26|||||
Theatre Guild of Webster Grvs|||Webster Groves|26|||||
Theatre of the Imagination|||Kansas City|26|||||
Thespian Hall|||Boonville|26|||||
Tri-Lakes Community Theatre|||Branson|26|||||
Tryps|||Columbia|26|||||
UMKC Theatre|||Kansas City|26|||||
Unicorn Theatre|||Kansas City|26|||||
University of Missouri Department of Theatre|||Columbia|26|||||
Upstream Theater|||St. Louis|26|||||
Walnut Street Theater|||Columbia|26|||||
Warehouse Theatre|||Columbia|26|||||
West End Players Guild|||St. Louis|26|||||
Actor's Playhouse|||Jackson|25|||||
Bay St. Louis Little Theatre|||"Bay St Louis|"|25|||||
Bennett Auditorium|||Hattiesburg|25|||||
Biloxi Little Theatre|||Biloxi|25|||||
Black Rose Theater Company|||Brandon|25|||||
Bologna Performing Arts Center|||Cleveland|25|||||
Center Stage|||Biloxi|25|||||
Corinth Theatre|||Corinth|25|||||
De Soto Family Theatre|||Southaven|25|||||
Delta Center Stage Theater|||Greenville|25|||||
Desoto Family Theatre Business Office|||Southaven|25|||||
Fulton Chapel|||University|25|||||
Greenwood Little Theatre|||Greenwood|25|||||
Gulfport Little Theatre|||Gulfport|25|||||
Hancock Performing Arts Center|||Kiln|25|||||
Hattiesburg Saenger Theater|||Hattiesburg|25|||||
Kudzu Playhouse|||Hernando|25|||||
Laurel Little Theatre|||Laurel|25|||||
Magnolia Civic Center And Ciné Theatre|||New Albany|25|||||
Malone Hall|||Perkinston|25|||||
Meridian Little Theatre|||Meridian|25|||||
Montgomery County Arts Council|||Winona|25|||||
ms children's music theater|||Madison|25|||||
New Stage Theatre|||Jackson|25|||||
Panola Playhouse|||Sardis|25|||||
Picayune On Stage|||Picayune|25|||||
Saenger Theater|||Biloxi|25|||||
Starkville Community Theatre|||Starkville|25|||||
Temple Theater for the Performing Arts|||Meridian|25|||||
The Laurel Mill Playhouse|||Laurel|25|||||
Tupelo Community Theater|||Tupelo|25|||||
Vicksburg Theatre Guild|||Vicksburg|25|||||
Adams Center Griz Tix|||Missoula|27|||||
Alberta Bair Theater|||Billings|27|||||
Alpine Theatre Project|||Whitefish|27|||||
Bigfork Center For Performing Arts|||Bigfork|27|||||
Bigfork Playhouse Children's Theater (the Center)|||Bigfork|27|||||
Bigfork Summer Playhouse|||Bigfork|27|||||
Blue Slipper Theatre|||Livingston|27|||||
Carroll College Theatre|||Helena|27|||||
Crazy Mountain Productions|||Livingston|27|||||
Cutler Bros. Productions|||Deer Lodge|27|||||
Fort Peck Theatre|||Fort Peck|27|||||
Grandstreet Studio|||Helena|27|||||
Grandstreet Theatre|||Helena|27|||||
HAMILTON PLAYERS|||Hamilton|27|||||
Mansfield Center for the Performing Arts|||Great Falls|27|||||
Missoula Children's Theatre|||Missoula|27|||||
Missoula Community Theatre|||Missoula|27|||||
Montana Actors' Theatre|||Havre|27|||||
Mother Lode Theatre|||Butte|27|||||
NOVA Center For The Performing Arts|||Billings|27|||||
Opera House Theatre|||Philipsburg|27|||||
Orphan Girl Children's Theatre|||Butte|27|||||
Orphan Girl Theatre|||Butte|27|||||
Performing Arts Co Inc|||Hamilton|27|||||
Playmill Theatre|||West Yellowstone|27|||||
Port Polson Players Theatre|||Polson|27|||||
Shane Lalani Center for the Arts|||Livingston|27|||||
The Ellen Theatre|||Bozeman|27|||||
University of Montana - Dennison Theatre|||Missoula|27|||||
Verge Theatre|||Bozeman|27|||||
Virginia City Opera House|||Virginia City|27|||||
Virginia City Players|||Virginia City|27|||||
Warren Miller Performing Arts Center|||Gallatin Gateway|27|||||
Whitefish Theatre Co|||Whitefish|27|||||
ACTivate Community Through Theatre|||Concord|34|||||
Actor's Theatre of Charlotte|||Charlotte|34|||||
Armour Street Theatre|||Davidson|34|||||
Asheville Community Theatre|||Asheville|34|||||
Ayden Community Theatre|||Ayden|34|||||
Bartlett Theater|||Durham|34|||||
BeanStalk Community Theatre|||Boone|34|||||
Brevard Little Theatre|||Brevard|34|||||
Brunswick Little Theatre|||Southport|34|||||
Burning Coal Theatre Company|||Raleigh|34|||||
Cape Fear Regional Theatre|||Fayetteville|34|||||
Carolina Theatre|||Greensboro|34|||||
Carteret Community Theatre|||Morehead City|34|||||
Cary Players Community Theatre Company|||Cary|34|||||
Children's Theatre of Charlotte|||Charlotte|34|||||
Community Theatre-Greensboro|||Greensboro|34|||||
Crystal Coast Jamboree|||Morehead City|34|||||
Diana Wortham Theatre|||Asheville|34|||||
Duke Energy Center for the Performing Arts|||Raleigh|34|||||
Flat Rock Playhouse|||Flat Rock|34|||||
Foothills Community Theatre|||Marion|34|||||
Garner Performing Arts Center|||Garner|34|||||
Gilbert Theater|||Fayetteville|34|||||
Harnett Regional Theatre at Stewart Theater|||Dunn|34|||||
HART Theatre|||Waynesville|34|||||
Hendersonville Community Theatre|||Hendersonville|34|||||
Hickory Community Theatre|||Hickory|34|||||
High Point Community Theatre|||High Point|34|||||
High Point Theatre|||High Point|34|||||
Highlands Community Players|||Highlands|34|||||
Historic Playmakers Theatre|||Chapel Hill|34|||||
judson theatre co|||Pinehurst|34|||||
Kennedy Theatre|||Raleigh|34|||||
Kernersville Little Theatre|||Kernersville|34|||||
Little Theater of Gastonia|||Gastonia|34|||||
Mann Center of North Carolina|||Sanford|34|||||
Matthews Playhouse|||Matthews|34|||||
Meroney Theater, Piedmont Players Theatre|||Salisbury|34|||||
Mooresville Community Children's Theatre|||Mooresville|34|||||
New Bern Civic Theatre|||New Bern|34|||||
North Carolina Stage Company|||Asheville|34|||||
North Carolina Theatre|||Raleigh|34|||||
North Carolina Theatre Conservatory|||Raleigh|34|||||
North Raleigh Arts & Creative Theatre|||Raleigh|34|||||
Old Colony Players Inc|||Valdese|34|||||
Old Courthouse Theatre|||Concord|34|||||
Old Post Office Playhouse|||Newton|34|||||
Opera House Theatre Company|||Wilmington|34|||||
Paramount Theater|||Burlington|34|||||
Paramount Theater - Community Theater|||Farmville|34|||||
Parkway Playhouse|||Burnsville|34|||||
Piedmont Players Theatre|||Salisbury|34|||||
Raleigh Little Theatre|||Raleigh|34|||||
Raleigh Memorial Auditorium|||Raleigh|34|||||
Richmond Community College Bicentennial Amphitheater|||Hamlet|34|||||
Richmond Community Theatre|||Rockingham|34|||||
RiverTowne Players|||New Bern|34|||||
RSVP Community Theatre|||Asheboro|34|||||
Sampson Community Theatre|||Clinton|34|||||
Smoky Mountain Community Theater|||Bryson City|34|||||
Sneads Ferry Community Theatre|||Sneads Ferry|34|||||
Stage Door Theater|||Charlotte|34|||||
Stained Glass Playhouse|||Winston-Salem|34|||||
Tate Hall - Central Piedmont Community College|||Charlotte|34|||||
Thalian Hall|||Wilmington|34|||||
The Barn Dinner Theatre|||Greensboro|34|||||
The Carolina Theatre|||Durham|34|||||
The Centre at Halifax Community College|||Weldon|34|||||
The Crown Center Theatre|||Fayetteville|34|||||
The Green Room|||Newton|34|||||
The Justice Theater Project|||Raleigh|34|||||
The Little Theatre of Winston-Salem|||Winston-Salem|34|||||
The Montford Park Players|||Asheville|34|||||
The Old Theater|||Oriental|34|||||
The Warehouse Performing Arts Center|||Cornelius|34|||||
Theatre Charlotte|||Charlotte|34|||||
Theatre Guild of Rockingham|||Eden|34|||||
Theatre in the Park: Raleigh NC Performing Arts and Entertainment|||Raleigh|34|||||
Theatre Raleigh|||Raleigh|34|||||
Theatre Statesville|||Statesville|34|||||
TheatreNOW|||Wilmington|34|||||
Three Bone Theatre|||Charlotte|34|||||
Triad Stage|||Greensboro|34|||||
Wilson Center at Cape Fear Community College|||Wilmington|34|||||
Winston-Salem Theatre Alliance|||Winston-Salem|34|||||
Cats-Community Actor Theatre|||Hillsboro|35|||||
Dakota Prairie Regional Center for the Arts|||New Rockford|35|||||
Dakota Stage Ltd|||Bismarck|35|||||
Fargo Moorhead Community Theatre|||Fargo|35|||||
Fire Hall Theatre|||Grand Forks|35|||||
Greater Grand Forks Community Theatre|||Grand Forks|35|||||
Harwood Prairie Playhouse|||Fargo|35|||||
Mouse River Players|||Minot|35|||||
Old Church Theatre|||New Rockford|35|||||
Rural Cass Community Theatre|||Casselton|35|||||
The Stage at Island Park|||Fargo|35|||||
Angels Theatre Company|||Lincoln|28|||||
BLUEBARN Theatre|||Omaha|28|||||
Brownville Village Theatre|||Brownville|28|||||
Community Players|||Beatrice|28|||||
Elkhorn Valley Community Theater|||Valley|28|||||
Hastings Community Theatre|||Hastings|28|||||
Johnny Carson School of Theatre and Film|||Lincoln|28|||||
Kearney Community Theatre|||Kearney|28|||||
Lincoln Community Playhouse|||Lincoln|28|||||
Lofte Community Theatre|||Manley|28|||||
Nebraska Association of Community Theatres|||Beatrice|28|||||
Nebraska Repertory Theatre|||Lincoln|28|||||
Nebraska Theatre Caravan|||Omaha|28|||||
Nebraska Wesleyan University Theatre|||Lincoln|28|||||
North Platte Community Playhouse|||North Platte|28|||||
Omaha Community Playhouse|||Omaha|28|||||
Omaha Performing Arts|||Omaha|28|||||
Orpheum Theater|||Omaha|28|||||
Platte Valley Playhouse|||Columbus|28|||||
Ralston Community Theatre|||Ralston|28|||||
Tada Productions|||Lincoln|28|||||
The Haymarket Theatre|||Lincoln|28|||||
The Rose Theater|Farnam Street||Omaha|28|||||
The Stage Theater|||Hickman|28|||||
Theatre Arts Guild|||Omaha|28|||||
Theatre West Summer Repertory|||Scottsbluff|28|||||
ACT ONE NH|||Portsmouth|30|||||
American Stage Festival|||Nashua|30|||||
Andy's Summer Playhouse|||Wilton|30|||||
Branch River Theatre|||Marlborough|30|||||
Claremont Opera House|||Claremont|30|||||
Community House|||Littleton|30|||||
Community Players of Concord|||Concord|30|||||
Dana Center-Koonz Theatre|||Manchester|30|||||
Derry Opera House|||Derry|30|||||
Edge Ensemble Theatre|||Keene|30|||||
Epping Community Theater|||Epping|30|||||
Franklin Opera House Inc|||Franklin|30|||||
Garrison Players|||Rollinsford|30|||||
Hampstead Stage Company|||Center Barnstead|30|||||
Hatbox Theatre|||Concord|30|||||
Interlakes Community Auditorium|||Meredith|30|||||
Interlakes Summer Theatre|||Meredith|30|||||
Jean's Playhouse|||Lincoln|30|||||
Lebanon Opera House|||Lebanon|30|||||
Little Church Theater|||Holderness|30|||||
M&D at Eastern Slope Inn Playhouse|||North Conway|30|||||
M&D Playhouse|||North Conway|30|||||
MainStreet Warner Stage|||Warner|30|||||
Majestic Theatre Studios|||Manchester|30|||||
MCTP|||Manchester|30|||||
Nashua Theatre Guild|||Nashua|30|||||
New Hampshire Performing Arts|||Manchester|30|||||
New Hampshire Theatre Project|||Portsmouth|30|||||
New London Barn Playhouse|||New London|30|||||
Newport Opera House Association|||Newport|30|||||
Open Door Theatre at New England College|||Henniker|30|||||
Open Doors|||Manchester|30|||||
Peacock Players|||Nashua|30|||||
Peterborough Players|||Peterborough|30|||||
Players' Ring|||Portsmouth|30|||||
Rochester Opera House|||Rochester|30|||||
Scenic Theatre|||Pittsfield|30|||||
Seacoast Repertory Theatre|||Portsmouth|30|||||
Shaker Bridge Theatre|||Enfield|30|||||
Stockbridge Theatre|||Derry|30|||||
The Amato Center for Performing Arts|||Milford|30|||||
The Barnstormers Theatre|||Tamworth|30|||||
The Flying Monkey|||Plymouth|30|||||
The Music Hall, Portsmouth|||Portsmouth|30|||||
The Palace Theatre|||Manchester|30|||||
The Park Theatre|||Jaffrey|30|||||
The Strand|||Dover|30|||||
Tillotson Center-Community Heritage, Visual & Performing Arts|||Colebrook|30|||||
Timberlane Performing Arts Center|||Plaistow|30|||||
Village Players|||Wolfeboro|30|||||
Weathervane Theatre|||Whitefield|30|||||
Weirs Community Center|||Laconia|30|||||
West End Studio Theatre|||Portsmouth|30|||||
Winnipesaukee Playhouse|||Meredith|30|||||
Algonquin Arts Theatre|||Manasquan|31|||||
Aprea Theater|||Clifton|31|||||
Art House Productions|||Jersey City|31|||||
Attic Ensemble Inc|||Jersey City|31|||||
Bergen County Players Inc|||Oradell|31|||||
Bergen Performing Arts Center|||Englewood|31|||||
Bordentown Performing Arts Center|||Bordentown|31|||||
Brick Childrens Comm Theatre|||Brick Township|31|||||
Bridge Players Theatre Company|||Burlington|31|||||
Brookdale Performing Arts Center|||Lincroft|31|||||
Cape May Stage|||Cape May|31|||||
Center for the Arts at New Jersey City University|||Jersey City|31|||||
Center Players Inc|||Freehold|31|||||
Chatham Playhouse|||Chatham|31|||||
Chester Theatre Group|||Chester|31|||||
Ciccone Theatre|||Paramus|31|||||
Civil War Drill Hall Theatre|||Leonia|31|||||
Country Gate Players|||Belvidere|31|||||
Cranford Dramatic Club Theatre|||Cranford|31|||||
Crossroads Theatre|||New Brunswick|31|||||
Dreamcatcher Repertory Theatre|||Summit|31|||||
Eagle Theatre|||Hammonton|31|||||
Exit 82 Studio Theater No reviews|||Toms River|31|||||
First Avenue Playhouse Dessert Theatre|||Atlantic Highlands|31|||||
George Street Playhouse|||New Brunswick|31|||||
Grand Theater: Road CompaNY|||Williamstown|31|||||
Haddonfield Plays & Players|||Haddonfield|31|||||
High Mountain Community Theater|||North Haledon|31|||||
Holmdel Theatre Company|||Holmdel|31|||||
Hudson School Performance Space|||Hoboken|31|||||
Hudson Theatre Ensemble|||Hoboken|31|||||
Jersey City Theater Center|||Jersey City|31|||||
Kelsey Theatre|||West Windsor Township|31|||||
Levoy Theatre|||Millville|31|||||
Little Firehouse Theatre|||Oradell|31|||||
Loew's Jersey Theatre|||Jersey City|31|||||
Luna Stage Co Inc|||West Orange|31|||||
Main Street Theatre|||Parlin|31|||||
Marlboro Community Players|||Marlboro Township|31|||||
Mayo Performing Arts Center|||Morristown|31|||||
Merseles Studios at Jersey City Theater Center|||Jersey City|31|||||
Mile Square Theatre|||Hoboken|31|||||
Monmouth Players|||Atlantic Highlands|31|||||
New Jersey Performing Arts Center|||Newark|31|||||
New Vision Players|||Fair Lawn|31|||||
Nutley Little Theatre Inc|||Nutley|31|||||
Old Library Theatre|||Fair Lawn|31|||||
Paper Mill Playhouse|||Millburn|31|||||
Park Performing Arts Center|||Union City|31|||||
Passage Theatre Company - Administrative Offices|||Trenton|31|||||
Playhouse 22|||East Brunswick|31|||||
Premiere Stages at Kean University|||Union|31|||||
Princeton Summer Theater|||Princeton|31|||||
Rhino Theatre|||Pompton Lakes|31|||||
RVCCArts|||Branchburg|31|||||
Sinatra Park Amphitheater|||Hoboken|31|||||
Skyline Theatre Company|||Fair Lawn|31|||||
Somerset Valley Players|||Hillsborough Township|31|||||
Spotlight Players|||Matawan|31|||||
Spring Lake Theatre Company|||Spring Lake|31|||||
State Theatre New Jersey|||New Brunswick|31|||||
Studio Players Inc|||Montclair|31|||||
Surflight Theatre|||Beach Haven|31|||||
Teaneck New Theatre|||Hackensack|31|||||
The Barn Theatre|||Montville|31|||||
The Grange Playhouse|||Howell Township|31|||||
The Summit Playhouse|||Summit|31|||||
The Union County Performing Arts Center|||Rahway|31|||||
Villagers Theatre|||Somerset|31|||||
Voorhees Theatre Company|||Voorhees Township|31|||||
West Hudson Arts & Theater Company|||Kearny|31|||||
West Side Theatre|||Jersey City|31|||||
Westfield Community Players|||Westfield|31|||||
Writers Theatre of New Jersey|||Madison|31|||||
Zella Fry Theatre|||Union|31|||||
Adobe Theater|||Albuquerque|32|||||
African American Performing Arts Center|||Albuquerque|32|||||
Albuquerque Little Theatre|||Albuquerque|32|||||
Aux Dog Theatre Nob Hill|||Albuquerque|32|||||
Black Box Theater|||Las Cruces|32|||||
Blackout Theatre|||Albuquerque|32|||||
Cardboard Playhouse Theatre Company|||Albuquerque|32|||||
Carlsbad Community Theatre|||Carlsbad|32|||||
Community Action Agency of Southern New Mexico|||Las Cruces|32|||||
Desert Rose Playhouse|||Albuquerque|32|||||
Flickinger Center for Performing Arts|||Alamogordo|32|||||
Garcia Opera House|||Socorro|32|||||
Hiland Theater|||Albuquerque|32|||||
Hobbs Community Playhouse|||Hobbs|32|||||
James A Little Theater|||Santa Fe|32|||||
Kimo Theatre|||Albuquerque|32|||||
Las Cruces Community Theatre|||Las Cruces|32|||||
Lensic Performing Arts Center|||Santa Fe|32|||||
Los Alamos Little Theater|||Los Alamos|32|||||
Mother Road Theatre Company|||Albuquerque|32|||||
Mountain Annie's|||Ruidoso|32|||||
New Mexico State University Alamogordo|||Alamogordo|32|||||
New Mexico Tech Performing Arts Series|||Socorro|32|||||
New Mexico Young Actors|||Albuquerque|32|||||
Orpheum Community Hub|||Albuquerque|32|||||
Popejoy Hall|||Albuquerque|32|||||
Rodey Theatre|||Albuquerque|32|||||
Roswell Community Little Theatre|||Roswell|32|||||
Santa Fe Playhouse|||Santa Fe|32|||||
Shuler|||Raton|32|||||
Spencer Theater for the Performing Arts|||Alto|32|||||
Teatro Paraguas|||Santa Fe|32|||||
The Dinner Detective Murder Mystery Dinner Show|||Albuquerque|32|||||
The Peñasco Theatre|||Peñasco|32|||||
The Vortex Theatre|||Albuquerque|32|||||
Wells Fargo Auditorium|||Albuquerque|32|||||
Wise Fool New Mexico|||Santa Fe|32|||||
Baobab Stage Theatre|||Las Vegas|29|||||
Black Box Theater at the Las Vegas Academy of the Arts|||Las Vegas|29|||||
Blue Man Group Las Vegas|||Las Vegas|29|||||
Boulder Theatre|||Boulder City|29|||||
Brüka Theatre|||Reno|29|||||
Carson City Community Center|||Carson City|29|||||
Carson Valley Community Theatre|||Minden|29|||||
Cockroach Theatre|||Las Vegas|29|||||
College of Southern Nevada Performing Arts Center|||North Las Vegas|29|||||
Faith Lutheran Chapel & Performing Arts Center|||Las Vegas|29|||||
Firelight Barn Dinner Theater|||Henderson|29|||||
Funtime Theater|||Reno|29|||||
Good Luck Macbeth|||Reno|29|||||
KidScape Productions|||Reno|29|||||
Lake Tahoe Shakespeare Festival|||Incline Village|29|||||
Las Vegas Little Theatre|||Las Vegas|29|||||
Lear Theater|||Reno|29|||||
Lowden Theater at the Las Vegas Academy of the Arts|||Las Vegas|29|||||
Mesquite Community Theatre|||Mesquite|29|||||
Misfits Theater Group|||Dayton|29|||||
Nevada Ballet Theatre|||Las Vegas|29|||||
Nicholas J. Horn Theatre|||North Las Vegas|29|||||
Performing Arts Center University of Nevada|||Las Vegas|29|||||
Pioneer Center for the Performing Arts|||Reno|29|||||
Pioneer Underground|||Reno|29|||||
Rainbow Company Youth Theatre|||Las Vegas|29|||||
Reno Little Theater|||Reno|29|||||
Saxe Theater|||Las Vegas|29|||||
Seedling Theatre Company|||Henderson|29|||||
Sign Design Theatre Co|||Las Vegas|29|||||
Signature Productions|||Las Vegas|29|||||
Super Summer Theatre Studios for the Performing Arts|||Las Vegas|29|||||
The Smith Center for the Performing Arts|||Las Vegas|29|||||
TMCC Nell J. Redfield Foundation Performing Arts Center|||Reno|29|||||
UNLV Theatre Department|||Las Vegas|29|||||
Western Nevada Musical Theatre Company|||Carson City|29|||||
A.R.T./New York Theatres|||New York|33|||||
Actors Conservatory Theatre|||Yonkers|33|||||
AfterWork Theater|||New York|33|||||
Alliance of Resident Theatres|||Brooklyn|33|||||
Amas Musical Theatre|||New York|33|||||
Artistry Community Theatre|||Keeseville|33|||||
Astoria Performing Arts Center|||Astoria|33|||||
BAAD! Bronx Academy of Arts and Dance|||The Bronx|33|||||
Bam Sales Llc|||New York|33|||||
Bond Street Theatre|||New York|33|||||
Borough of Manhattan Community College|||New York|33|||||
Brooklyn Academy of Music|||Brooklyn|33|||||
CCC Stafford Theater|||Plattsburgh|33|||||
Chain Theatre|||New York|33|||||
Chazy Music Theatre|||"Chazy| NY"|33|||||
Curtain Call Theatre Inc|||"Latham| NY"|33|||||
DCTV|||New York|33|||||
Depot Theatre|||Westport|33|||||
Douglaston Community Theatre|||Little Neck|33|||||
Elements Theatre Company|||New York|33|||||
Elmwood Community Playhouse, Inc.|||Nyack|33|||||
Faison Firehouse Theater|||New York|33|||||
Foundry Theatre Inc|||New York|33|||||
Frederick Loewe Theatre at NYU|||New York|33|||||
Galli Theater New York|||New York|33|||||
Gibney 280 Broadway|||New York|33|||||
Greenwich House Theater|||New York|33|||||
Harlem Stage|||New York|33|||||
Heights Players Inc|||Charity Brooklyn|33|||||
Hemlock Theatre Co|||Staten Island|33|||||
Hi Square InC.|||New York|33|||||
Home Made Theater|||Saratoga Springs|33|||||
Hudson Guild Elliott Center|||New York|33|||||
Hudson Guild Theater|||New York|33|||||
IATI Theater|||New York|33|||||
iD Studio Theater|||The Bronx|33|||||
Immigrants' Theatre Project|||Brooklyn|33|||||
Intar|||New York|33|||||
Irondale Center|||Brooklyn|33|||||
Irvington Town Hall Theater|||Irvington|33|||||
JACK|||Brooklyn|33|||||
Kaye Playhouse at Hunter College|||New York|33|||||
LaGuardia Performing Arts Center|||Long Island City|33|||||
Leonard Nimoy Thalia at Symphony Space|||New York|33|||||
Life Jacket Theatre Co.|||New York|33|||||
Mabou Mines|||New York|33|||||
Magnet Theater|||New York|33|||||
Main Street Theatre & Dance Alliance|||New York|33|||||
Manhattan Theatre Club Inc|||New York|33|||||
Merrick Theatre and Center for the Arts|||Merrick|33|||||
Metropolitan Playhouse|||New York|33|||||
MOOSE HALL THEATRE COMPANY|||New York|33|||||
most miserable christmas tree|||New York|33|||||
Mount Pleasant Community Theatre|||Pleasantville|33|||||
Narrows Community Theater|||Brooklyn|33|||||
National Alliance Music Theatre|||New York|33|||||
National Black Theatre Inc|||New York|33|||||
National Black Theatre Workshop|||New York|33|||||
New Heritage Theatre Group|||New York|33|||||
New York City Children’s Theater|||New York|33|||||
New York Theatre Workshop|||New York|33|||||
Northport Community Theater|||Northport|33|||||
NYC Children’s Theater|||New York|33|||||
On Stage at Kingsborough|||Brooklyn|33|||||
Ophelia Theater|||Astoria|33|||||
People's Theatre Project|||New York|33|||||
Performance Space New York|||New York|33|||||
Performing Arts Center|||Albany|33|||||
Peter Jay Sharp Theatre at Symphony Space|||New York|33|||||
Pied Piper Childrens Theater|||New York|33|||||
Play Group Theatre|||White Plains|33|||||
Polish Theatre Institute|||White Plains|33|||||
Puerto Rican Traveling Theater (PRTT)|||New York|33|||||
Queens Theatre|||Corona|33|||||
Quogue Community Hall|||Quogue|33|||||
Red Bull Theater (Administrative Offices)|||New York|33|||||
Richard Rodgers Amphitheater|||New York|33|||||
Riverdale Performing Arts Center|||The Bronx|33|||||
Rockaway Theatre Company|||Rockaway Point|33|||||
Sandbox Theatre|||Mamaroneck|33|||||
Schenectady Civic Playhouse|||Schenectady|33|||||
Smith Street Stage|||Brooklyn|33|||||
SoHo Playhouse|||New York|33|||||
Spotlight Theatre Productions|||Armonk|33|||||
St George Theater|||Staten Island|33|||||
St Jean's Players Theatre|||New York|33|||||
St. George Theatre|||Staten Island|33|||||
Stage 42|||New York|33|||||
Stella Adler Studio of Acting|||New York|33|||||
Strand Center Theatre|||Plattsburgh|33|||||
Sundog Theatre Inc|||Staten Island|33|||||
TADA! Youth Theater|||New York|33|||||
Tannery Pond|||North Creek|33|||||
The Actors Theatre Workshop, Inc.|||New York|33|||||
The Alliance of Resident Theatres/New York|||New York|33|||||
The American Theatre of Actors Inc|||New York|33|||||
The Barrow Group Theatre Company and School|||New York|33|||||
The Billie Holiday Theatre|||Brooklyn|33|||||
The Brick|||Brooklyn|33|||||
The Bushwick Starr|||Brooklyn|33|||||
The Gallery Players|||Brooklyn|33|||||
The Hayes Theater|||New York|33|||||
The Marjorie S. Deane Little Theater|||New York|33|||||
The North Fork Community Theatre|||Mattituck|33|||||
The PIT Loft|||New York|33|||||
The Players Theatre|||New York|33|||||
The Poet's Den Theater|||New York|33|||||
The Public Theater|||New York|33|||||
The Riverside Theatre|||New York|33|||||
The Robert W. Wilson MCC Theater Space|||New York|33|||||
The Secret Theatre|||Long Island City|33|||||
